id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
206493,77,77,190,83,Left,2,6.500.000,22,71,83,Fair
257536,70,78,184,80,Right,2,3.200.000,8.2,68,78,Good
233227,64,70,175,67,Right,3,825,3.4,66,48,Good
238938,66,66,181,82,Right,3,775,5.9,64,72,Good
258339,58,72,178,70,Right,3,425,1.3,65,52,Good
186969,58,58,185,65,Right,1,20,1.3,21,62,Fair
199665,68,68,189,75,Right,2,900,4.5,64,68,Good
240359,74,83,188,77,Left,2,7.500.000,24.5,68,79,Good
242364,62,80,188,81,Right,3,900,7.8,59,75,Good
257865,53,62,193,77,Right,2,170,1.3,48,69,Fair
173895,66,66,188,90,Right,1,400,2.3,19,68,Fair
228892,72,72,166,60,Right,3,2.100.000,14.5,75,56,Good
251548,61,77,168,68,Left,3,750,1.3,58,67,Fair
190014,73,73,177,76,Left,4,2.700.000,11.5,73,69,Excellent
259178,61,75,184,75,Left,3,725,3.6,62,57,Good
210814,73,74,184,80,Right,2,2.500.000,8.4,52,81,Fair
247166,54,70,175,70,Right,2,250,1.3,56,49,Good
211706,75,76,177,70,Right,3,6.000.000,20,77,65,Good
240709,72,82,176,75,Right,3,4.500.000,20,73,59,Good
186590,64,64,188,82,Right,2,350,2.3,64,73,Good
242734,61,68,193,82,Right,2,550,1.3,37,72,Fair
192479,62,62,172,67,Left,3,350,2.6,64,62,Good
232436,66,68,170,62,Right,3,1.000.000,2.3,65,72,Good
216493,66,68,187,79,Right,2,875,1.5,59,74,Fair
148696,68,68,182,76,Right,2,250,1.4,68,72,Good
205895,74,74,175,73,Right,3,3.200.000,6.8,75,72,Good
228312,70,70,181,82,Left,3,1.500.000,4.5,73,70,Excellent
203042,73,76,196,95,Right,1,2.700.000,26,36,79,Fair
255622,52,62,186,77,Right,2,160,1.3,52,55,Good
215196,64,64,181,77,Right,3,120,2.3,58,53,Good
193141,75,75,178,82,Right,2,1.900.000,15,70,82,Good
255272,52,75,168,55,Left,2,220,1.3,50,31,Fair
228742,63,71,178,72,Right,3,1.000.000,2.8,62,62,Good
235873,66,71,182,72,Right,3,1.200.000,3.9,64,74,Good
258440,53,63,178,75,Right,2,170,1.3,44,61,Fair
231563,67,67,174,74,Left,4,900,5.7,68,68,Good
207902,63,63,184,77,Right,3,425,1.4,63,74,Good
255788,53,64,176,77,Right,2,190,2.2,58,57,Good
235520,64,74,183,70,Right,3,1.200.000,13.5,67,59,Good
248010,66,67,178,75,Right,2,775,2.4,68,72,Good
183141,74,74,190,91,Left,1,2.500.000,5.8,20,66,Fair
258913,58,74,195,78,Right,2,425,1.3,41,67,Fair
229153,69,75,182,72,Left,3,2.000.000,6.3,70,46,Good
254463,59,63,180,70,Right,2,300,2,55,62,Good
225873,60,66,191,76,Right,2,325,1.3,57,68,Fair
230372,68,68,188,82,Right,2,1.200.000,6.4,77,81,Good
251661,55,67,183,75,Right,2,275,1.3,52,39,Good
246848,62,74,182,70,Right,3,875,2.2,67,53,Good
198218,71,71,182,74,Right,3,1.700.000,8.9,69,71,Good
251374,50,61,175,78,Right,2,100,3,43,58,Good
233948,57,63,178,67,Right,2,250,1.7,54,60,Good
202716,68,69,181,81,Left,2,1.300.000,4,66,64,Excellent
254176,65,74,184,80,Right,2,1.300.000,2.5,50,72,Fair
242558,56,66,170,66,Right,2,300,2.6,58,41,Good
239915,61,75,190,84,Right,2,725,1.3,56,82,Good
224624,65,66,182,70,Right,3,700,2.9,58,58,Fair
259314,62,80,185,83,Right,1,800,1.3,19,72,Fair
245337,57,68,187,76,Right,2,325,2.2,55,65,Good
213557,66,67,177,69,Right,3,875,2.2,67,62,Good
201993,61,61,190,86,Left,3,300,1.3,63,80,Good
230237,74,74,181,78,Right,2,3.300.000,11,66,75,Good
251724,58,58,173,68,Left,3,,,60,58,Good
189059,74,74,180,74,Right,3,3.100.000,49,74,76,Good
163600,70,70,193,97,Right,1,475,24,23,71,Fair
242108,53,66,178,72,Right,2,200,1.3,56,56,Good
216755,66,73,179,73,Left,3,1.400.000,1.7,63,61,Good
239446,68,73,179,70,Right,3,1.600.000,3.6,69,56,Good
256848,55,74,180,69,Right,3,300,1.3,58,47,Good
248856,56,81,178,64,Right,2,400,1.3,58,42,Good
148803,74,74,186,83,Right,2,1.300.000,10.5,72,77,Excellent
183907,83,83,192,90,Right,2,22.500.000,80,70,88,Good
243349,63,81,181,74,Right,3,1.100.000,8.9,66,57,Good
252108,61,79,168,61,Right,3,750,1.4,70,52,Good
228607,63,69,186,82,Right,1,550,2.2,24,47,Fair
229915,66,66,181,78,Right,3,775,4.9,67,75,Good
234624,71,71,183,74,Left,2,1.300.000,4.7,69,74,Good
211993,61,64,183,71,Right,2,375,1.3,60,68,Good
240836,60,76,174,70,Right,3,550,1.7,65,48,Good
215616,76,77,178,65,Right,3,8.000.000,27,78,67,Excellent
216939,75,77,193,79,Right,1,4.200.000,6,28,68,Fair
222565,61,64,180,72,Right,3,375,1.3,65,61,Good
227767,63,63,191,83,Left,2,325,1.3,56,78,Good
253975,53,66,185,73,Right,2,200,2.6,50,57,Fair
3281,72,72,188,78,Right,3,675,5.5,75,74,Excellent
204007,59,59,178,75,Right,2,220,1.7,60,46,Good
257035,58,59,180,75,Right,2,200,1.8,49,56,Fair
203668,73,73,180,74,Right,3,2.700.000,14.5,71,61,Excellent
186990,75,76,182,77,Right,1,3.900.000,26,19,73,Fair
244619,63,70,189,83,Left,1,750,1.3,18,61,Fair
247936,61,64,184,73,Right,3,375,1.6,58,63,Good
229779,58,67,190,80,Right,2,375,1.9,46,67,Fair
202429,78,79,187,89,Right,3,13.500.000,24.5,73,80,Good
236875,65,76,188,80,Left,3,1.300.000,4.9,67,76,Good
234848,65,72,171,66,Left,2,1.300.000,2.4,58,61,Good
256274,54,59,185,82,Right,2,130,1.3,41,65,Fair
214007,62,62,172,66,Right,3,375,3.5,61,62,Good
208024,68,69,188,75,Left,2,1.200.000,5.1,63,82,Fair
221349,61,69,182,72,Right,2,650,1.7,58,74,Good
259181,60,70,170,62,Right,3,500,1.3,62,48,Good
156221,69,69,187,81,Right,2,220,4.2,66,76,Excellent
186139,66,66,181,86,Right,3,775,17.5,69,64,Good
204904,71,71,181,74,Right,3,1.500.000,15.5,69,68,Good
232565,60,60,192,84,Right,1,150,1.3,19,60,Fair
219635,67,69,185,78,Left,2,1.000.000,4.8,58,73,Fair
253076,60,67,179,76,Right,2,425,1.3,55,66,Good
237337,62,75,173,65,Right,3,850,3.8,65,36,Good
202079,63,66,190,88,Right,1,425,1.3,30,67,Fair
223724,80,80,175,73,Right,3,18.500.000,37,71,72,Good
222836,68,77,181,69,Right,2,2.300.000,7.9,65,65,Good
186569,79,79,192,87,Right,1,8.500.000,13,22,63,Fair
245008,62,67,180,76,Right,2,500,1.6,61,65,Good
210947,69,69,173,70,Left,3,1.300.000,4.9,69,71,Good
182896,77,77,174,73,Right,3,6.500.000,12,76,65,Excellent
198062,67,67,190,85,Right,2,750,3.1,55,87,Fair
226033,68,68,173,68,Left,2,900,3,63,57,Good
216485,66,70,190,84,Right,3,1.100.000,2.2,70,75,Good
211340,65,65,178,78,Right,2,,,62,66,Fair
183784,62,62,182,77,Left,2,220,1.5,64,68,Good
200551,62,62,176,72,Right,3,300,1.5,64,72,Good
213687,65,69,180,83,Right,2,825,1.7,64,68,Good
242722,65,72,184,80,Right,2,1.200.000,1.6,45,71,Fair
223231,71,75,185,71,Right,3,2.300.000,5.7,74,60,Good
242688,59,75,178,73,Right,2,500,2.1,61,69,Fair
247170,62,68,180,72,Right,2,525,1.3,50,60,Fair
210802,72,75,185,78,Left,2,2.400.000,14,63,76,Fair
253563,68,71,186,84,Right,3,,,71,54,Good
232070,62,62,183,80,Left,2,350,3.1,64,80,Good
257873,59,59,178,72,Right,2,170,1.4,51,68,Fair
253099,55,72,170,77,Left,2,300,1.3,53,65,Good
242372,69,70,180,73,Left,3,1.400.000,5,67,48,Good
184942,80,80,172,68,Right,4,18.500.000,41,82,74,Excellent
227622,66,71,187,83,Right,3,1.200.000,1.8,73,72,Good
233231,70,75,180,72,Right,3,2.200.000,12,70,65,Excellent
206485,66,66,185,79,Right,2,650,2.2,65,75,Fair
188062,65,65,188,78,Left,2,475,1.3,57,68,Good
236033,63,73,186,80,Right,1,825,2.6,16,52,Fair
243133,51,71,177,67,Right,2,130,1.3,48,48,Fair
208862,70,72,184,66,Right,2,1.400.000,4.5,68,69,Fair
212096,78,78,180,77,Right,4,13.500.000,24.5,81,63,Excellent
222420,66,68,178,73,Right,3,1.000.000,3,65,61,Good
247873,53,67,169,67,Left,3,210,1.3,56,44,Good
257170,65,79,189,74,Left,2,1.400.000,2.5,55,72,Fair
238884,56,61,183,82,Right,3,190,2.3,58,74,Good
192316,62,63,189,90,Right,1,275,1.3,15,67,Fair
251677,67,76,176,70,Left,3,2.100.000,3.1,71,62,Good
213404,68,74,189,80,Right,2,1.500.000,8,58,76,Good
245264,65,80,189,82,Right,2,1.500.000,3.1,61,71,Good
247259,57,69,180,75,Right,2,350,1.3,55,56,Good
259247,60,75,175,70,Right,2,,,65,60,Good
224777,59,65,180,64,Right,2,300,1.3,55,48,Fair
239846,71,74,192,90,Right,1,1.700.000,7.3,16,70,Fair
208618,80,80,173,70,Right,4,18.500.000,150,80,57,Excellent
148403,69,69,175,68,Right,3,425,4,64,64,Good
235166,63,69,179,65,Left,2,625,1.3,60,58,Good
200228,74,74,185,86,Right,2,3.100.000,14.5,59,86,Fair
202215,66,66,196,84,Left,1,400,1.7,15,71,Fair
232709,74,80,176,77,Right,3,6.000.000,11,76,71,Good
231826,75,82,185,77,Right,4,10.500.000,19.5,79,60,Excellent
251227,64,69,185,80,Right,2,750,1.8,57,71,Fair
224327,65,65,174,74,Right,2,625,2.5,60,66,Good
247609,59,59,175,68,Left,3,140,1.3,59,44,Fair
163303,67,67,180,80,Right,2,180,2.3,66,68,Good
229515,65,66,185,85,Left,2,675,1.5,62,79,Good
235536,68,79,178,70,Left,2,2.300.000,9.9,67,70,Good
206606,71,71,195,89,Left,2,1.800.000,8.5,68,91,Good
231575,65,71,175,69,Right,3,1.000.000,3.8,62,54,Good
205929,67,67,180,75,Right,3,1.000.000,6.4,71,64,Good
239145,64,73,184,71,Right,2,1.200.000,1.7,66,72,Good
258456,59,74,175,68,Right,2,475,1.3,66,44,Good
242958,67,76,188,80,Right,2,1.900.000,2.2,57,74,Fair
234777,76,82,191,86,Right,1,8.500.000,60,31,69,Fair
255264,59,59,183,75,Left,2,35,1.6,53,66,Fair
231125,66,73,180,66,Left,3,1.500.000,2.2,64,46,Good
258006,52,61,183,75,Right,2,160,1.3,47,56,Good
225536,66,75,170,75,Left,3,1.700.000,4.8,67,52,Good
180281,73,73,171,70,Left,3,1.300.000,10.5,73,58,Excellent
212645,66,69,175,72,Left,2,900,2.1,58,61,Good
244025,63,73,187,80,Right,3,1.000.000,1.8,64,64,Good
162512,64,64,188,89,Right,2,250,2.2,54,87,Fair
221826,60,60,178,68,Right,2,180,1.8,57,71,Good
222709,78,78,182,78,Right,3,9.000.000,34,77,70,Good
255634,59,74,182,68,Right,2,450,1.3,49,46,Fair
254926,62,65,169,65,Right,2,400,2.5,57,63,Fair
210697,73,77,187,77,Right,3,3.400.000,28,72,72,Good
228611,58,58,180,86,Right,1,130,2.3,16,49,Fair
172904,70,70,180,74,Right,3,1.200.000,14,73,66,Excellent
212350,72,73,183,82,Right,3,2.400.000,16,70,77,Good
215495,65,70,187,82,Right,2,825,6.4,65,86,Good
217502,70,70,194,87,Right,1,475,6.5,19,76,Fair
225189,62,70,181,74,Left,3,775,4.9,66,60,Good
206313,67,67,181,68,Right,2,900,2.3,69,73,Good
221430,70,73,181,80,Right,3,1.900.000,6.1,67,77,Good
163616,68,68,180,83,Left,1,190,1.8,22,73,Fair
183442,69,69,182,77,Right,3,1.100.000,5.1,70,63,Excellent
240123,64,81,188,83,Left,1,1.300.000,2.6,24,64,Fair
254530,55,70,192,80,Right,1,250,1.3,12,62,Fair
202350,70,70,183,78,Right,4,1.400.000,7.2,70,79,Excellent
205495,70,71,185,74,Right,3,1.700.000,15,68,85,Good
251732,59,59,180,70,Right,3,,,65,64,Good
200697,66,66,196,93,Left,2,650,4,54,83,Fair
230221,68,68,179,72,Right,2,1.100.000,6.4,56,63,Good
250820,57,57,179,70,Right,2,120,3.1,60,60,Good
239903,60,68,191,83,Left,2,475,1.7,48,76,Good
224798,66,69,175,63,Right,4,1.000.000,2.2,66,37,Good
251698,77,77,172,69,Right,4,,,78,57,Good
207502,66,66,183,74,Left,2,550,1.5,60,61,Good
251362,68,68,189,80,Left,2,1.000.000,3.4,63,80,Good
244863,71,80,170,68,Left,3,3.800.000,9.9,75,52,Excellent
247062,64,72,173,72,Right,2,1.200.000,2.3,56,73,Fair
177481,71,71,176,75,Left,2,625,9.9,68,70,Good
205211,75,75,196,84,Right,1,,,23,79,Fair
236988,72,84,175,72,Right,3,5.500.000,35,73,59,Good
232162,68,71,187,79,Right,3,1.300.000,1.8,69,72,Good
232498,70,73,169,71,Left,3,1.900.000,4.2,70,63,Excellent
189331,61,61,177,73,Left,2,250,1.9,52,74,Fair
257961,58,64,194,84,Right,2,250,1.3,44,79,Fair
256673,58,71,180,72,Right,3,450,1.3,59,53,Good
238095,75,82,195,90,Right,2,9.500.000,31,68,85,Good
247598,56,66,178,77,Right,2,275,1.3,56,59,Good
208589,66,67,181,76,Left,2,875,2.5,69,66,Good
202184,71,71,157,71,Right,3,1.700.000,14,67,58,Excellent
218970,72,75,175,74,Right,3,2.800.000,5.7,70,72,Excellent
200443,71,71,177,70,Left,3,1.400.000,42,70,59,Good
192087,75,75,178,75,Left,3,4.400.000,14.5,72,63,Good
236822,65,72,181,72,Left,3,1.300.000,2,63,69,Good
186494,63,64,180,73,Right,1,325,2.1,24,65,Fair
208073,61,61,185,79,Right,2,250,1.3,51,72,Fair
232861,69,69,176,72,Right,3,1.200.000,5.7,70,67,Good
252260,58,67,176,71,Right,2,400,1.3,58,45,Good
190813,79,79,178,73,Right,5,16.500.000,17,77,65,Excellent
233289,59,64,180,80,Right,2,325,2.8,62,75,Good
236571,70,80,191,82,Right,1,2.800.000,4.9,23,55,Fair
209232,69,76,188,78,Right,2,2.300.000,3.7,64,75,Fair
246389,67,73,178,70,Left,3,1.400.000,1.7,67,62,Good
215211,64,70,189,87,Left,2,775,2,54,76,Fair
199761,70,71,192,84,Left,2,1.300.000,11,63,78,Good
182087,72,72,188,86,Right,1,675,5.4,18,72,Fair
203795,68,68,190,89,Left,2,750,4.7,51,90,Fair
204050,68,68,191,83,Right,2,750,6.7,62,82,Fair
257432,62,71,187,80,Left,2,750,2.2,32,71,Good
192984,83,85,197,86,Left,1,28.000.000,49,23,72,Fair
243021,61,70,176,61,Right,2,650,1.9,61,36,Good
200855,77,78,175,67,Right,3,10.000.000,29.5,72,67,Good
206082,57,60,186,78,Right,2,170,1.3,53,67,Fair
186882,70,70,188,81,Right,1,250,4.1,21,53,Fair
241509,74,81,171,62,Left,4,7.500.000,10.5,79,32,Excellent
212491,77,79,179,70,Left,4,11.000.000,32,78,68,Excellent
258728,60,69,180,75,Left,3,475,2.1,56,55,Good
199274,73,73,182,75,Left,3,2.700.000,14,73,77,Good
247824,56,75,175,62,Right,2,325,1.3,53,38,Fair
216981,63,68,185,85,Right,3,650,7.3,66,80,Good
193679,70,70,186,81,Right,2,1.000.000,9.4,67,76,Fair
230919,62,68,193,68,Left,2,550,1.3,53,80,Fair
252325,64,77,176,74,Right,3,1.300.000,5,66,49,Good
203280,74,74,180,73,Right,3,3.700.000,29.5,74,61,Excellent
234059,69,69,197,87,Right,2,1.100.000,6.9,51,86,Fair
241159,65,81,185,75,Right,2,1.500.000,3.1,55,68,Fair
208835,71,71,175,70,Right,3,1.600.000,6,73,64,Good
258682,48,64,178,65,Right,2,100,1.3,49,40,Fair
222477,65,74,173,60,Right,3,1.300.000,2.5,68,62,Good
227675,69,69,178,74,Left,3,1.100.000,7.6,69,59,Good
253867,66,69,176,69,Left,3,1.100.000,3.9,69,56,Good
252775,58,64,178,73,Right,3,300,1.3,62,70,Good
235218,56,63,180,78,Right,2,275,1.5,55,53,Good
257824,58,66,175,73,Right,2,400,1.6,58,55,Fair
213280,65,66,175,68,Left,2,700,1.3,60,61,Good
247127,57,68,192,83,Right,1,275,1.3,15,72,Fair
259139,60,77,168,64,Right,2,550,3.3,64,41,Good
202491,69,69,180,70,Left,3,1.300.000,5,73,42,Good
253534,63,67,170,66,Right,2,575,2.5,69,47,Fair
248378,57,65,173,58,Right,2,325,2.3,58,31,Good
228979,65,67,178,68,Right,2,800,3.3,62,56,Good
238580,70,81,181,74,Right,2,3.000.000,9.9,71,68,Good
243867,68,68,185,80,Right,2,900,3.5,55,84,Fair
163587,84,84,189,89,Right,1,12.000.000,80,40,64,Fair
204816,63,66,195,78,Right,2,525,2.2,53,72,Fair
232477,70,73,173,67,Right,3,1.700.000,16,67,66,Good
229391,78,84,190,82,Right,2,18.500.000,11,75,86,Good
205704,61,61,180,73,Right,2,300,1.3,53,61,Fair
220763,75,77,174,64,Right,3,6.500.000,14.5,79,60,Good
255663,51,59,188,82,Right,2,110,1.4,51,51,Fair
228353,69,74,175,68,Right,2,1.700.000,5.7,66,63,Good
254971,57,67,166,65,Left,2,325,2,66,47,Good
225561,64,70,180,67,Left,3,825,1.3,66,40,Good
244072,60,61,173,68,Right,3,275,1.3,61,42,Good
212612,62,65,184,75,Right,2,475,2.2,62,67,Good
155266,64,64,176,62,Right,3,190,1.3,67,37,Good
210785,60,60,188,84,Right,1,140,2.6,24,63,Fair
255233,59,76,175,65,Left,3,525,1.3,62,41,Good
206651,77,77,178,72,Right,3,7.500.000,28,77,69,Excellent
207943,67,67,181,73,Right,3,1.000.000,4,68,66,Good
212242,72,75,189,83,Right,3,2.800.000,18,73,78,Good
258401,52,66,175,73,Right,2,170,1.9,51,52,Good
225998,64,69,175,70,Right,2,775,1.3,64,64,Good
216201,81,84,186,79,Right,4,30.500.000,31,76,82,Excellent
229542,68,70,197,87,Right,1,1.000.000,2.2,19,60,Fair
254072,66,66,185,75,Right,2,775,5,70,78,Good
235561,70,70,182,80,Right,3,1.400.000,4.4,66,76,Good
230299,70,70,178,78,Right,3,1.700.000,12,66,72,Excellent
207410,83,86,176,80,Right,4,42.500.000,110,89,63,Excellent
254588,57,79,195,81,Left,2,450,1.3,37,64,Fair
244971,64,73,180,67,Right,3,1.200.000,2.2,68,61,Good
221488,70,70,185,82,Right,3,1.300.000,4.2,70,73,Good
258952,55,60,185,68,Right,2,150,2.2,60,47,Fair
186302,76,76,171,70,Right,4,5.500.000,49,77,60,Excellent
248401,59,79,174,70,Left,2,550,1.3,61,34,Good
254422,67,73,189,79,Right,2,1.300.000,4,57,62,Good
251620,58,65,181,75,Right,2,350,1.3,64,64,Good
230333,73,73,177,69,Left,2,2.900.000,8.3,57,54,Good
250932,62,65,178,70,Right,2,425,1.3,54,61,Fair
245233,58,69,190,77,Right,2,375,1.3,42,71,Fair
178518,83,83,176,65,Right,3,26.000.000,110,84,75,Excellent
253308,64,67,180,74,Right,1,575,2.2,23,69,Fair
251335,65,77,188,84,Right,2,1.500.000,1.5,59,77,Fair
207555,73,75,192,84,Left,2,2.900.000,32,58,85,Fair
190669,69,70,187,82,Right,1,1.000.000,2.2,22,60,Fair
244834,62,67,178,77,Right,3,550,2.9,57,69,Good
245726,63,76,167,65,Right,3,1.100.000,2.3,60,39,Good
238216,70,83,182,74,Right,3,3.400.000,25.5,72,60,Good
258817,63,76,178,72,Right,3,1.000.000,1.3,65,51,Good
214379,69,69,181,80,Right,2,1.100.000,7.9,70,83,Good
237419,73,75,186,80,Right,1,2.500.000,6.2,15,60,Fair
235424,76,82,176,68,Right,3,10.000.000,22.5,73,68,Good
248114,61,73,179,68,Left,3,725,1.3,65,66,Good
201878,73,73,181,73,Right,3,2.800.000,38,77,62,Excellent
205138,67,67,189,76,Right,3,875,5.2,70,72,Good
190239,63,63,185,76,Right,2,450,4.3,59,82,Good
230276,73,73,183,77,Left,4,3.100.000,14,75,73,Excellent
213516,79,80,173,63,Right,3,19.000.000,17.5,81,40,Excellent
209818,74,76,181,74,Right,3,4.300.000,23,69,66,Fair
229057,64,65,182,79,Right,2,525,3,66,73,Good
254567,57,65,180,75,Right,2,325,1.3,53,65,Fair
170597,75,75,188,74,Left,1,2.500.000,8.1,25,63,Fair
252519,49,57,188,75,Right,1,80,1.3,11,50,Fair
241335,61,66,178,65,Right,3,450,1.8,62,60,Good
223909,65,73,191,85,Right,1,1.300.000,9.4,25,43,Fair
228216,65,65,175,70,Right,3,575,2,64,46,Fair
255726,57,64,180,71,Right,2,300,2,56,67,Good
234235,64,64,184,78,Right,3,,,60,74,Good
254834,59,73,176,74,Left,2,450,1.3,59,72,Good
252149,57,75,183,73,Left,2,350,1.3,50,44,Fair
204729,64,65,177,67,Right,2,525,1.6,65,62,Good
207806,64,64,184,81,Left,3,525,2.7,60,72,Good
244567,61,66,187,81,Right,1,325,1.3,11,71,Fair
258544,55,69,175,65,Right,2,275,1.3,57,46,Good
241765,66,69,188,90,Left,2,900,2,64,82,Good
228646,65,74,177,70,Left,4,1.400.000,3.4,68,66,Good
220201,68,73,173,73,Right,3,1.600.000,5.3,70,57,Good
234612,79,86,175,73,Left,4,32.000.000,32,81,54,Good
229923,69,72,180,76,Right,3,1.600.000,5.9,73,52,Good
193198,79,80,187,73,Right,3,15.500.000,27,80,86,Excellent
231410,74,86,171,68,Right,4,9.000.000,70,81,35,Good
244510,59,74,177,68,Right,2,500,1.3,62,45,Fair
241342,55,58,180,70,Right,2,150,1.7,45,55,Good
220651,80,85,175,69,Left,4,26.500.000,85,81,62,Good
228261,64,64,188,76,Right,2,450,3.4,52,70,Fair
252094,64,70,182,70,Right,2,775,1.5,69,59,Fair
234242,63,71,184,70,Right,2,900,3,58,65,Good
168580,69,69,182,78,Right,2,220,4.8,51,73,Good
236785,60,66,185,84,Right,2,350,1.7,59,76,Good
222396,67,73,185,75,Right,2,1.300.000,2.7,65,71,Fair
242997,72,83,173,70,Right,3,4.900.000,12.5,74,44,Good
258163,58,58,175,70,Left,3,190,1.5,64,48,Fair
187421,75,75,171,78,Right,3,3.500.000,14,73,70,Good
243685,50,64,178,72,Right,1,80,1.3,10,37,Fair
244140,59,77,179,71,Right,3,525,3.7,64,51,Good
219496,71,71,198,84,Right,2,1.700.000,8.8,57,90,Good
192789,80,80,182,74,Right,3,16.500.000,33,74,75,Good
251712,74,74,198,87,Right,1,,,25,71,Fair
250800,60,80,186,78,Right,2,575,1.3,40,75,Fair
230201,80,80,177,75,Right,3,20.000.000,31,77,68,Good
245301,77,77,188,88,Right,3,,,73,82,Excellent
216299,62,67,180,76,Right,2,500,1.3,61,68,Good
247296,58,75,184,79,Right,2,500,1.6,59,61,Good
259288,52,63,165,70,Right,2,150,1.3,54,44,Good
226785,66,68,185,75,Right,2,800,2.2,63,73,Fair
254140,60,72,177,81,Right,2,525,1.6,50,67,Good
248499,52,61,187,82,Right,2,160,3.1,46,77,Good
231943,81,88,181,71,Right,4,47.000.000,80,80,77,Good
251342,68,73,187,87,Right,2,1.700.000,6.3,68,85,Good
224242,71,75,186,78,Right,2,2.200.000,7.8,69,77,Good
244843,64,73,173,68,Right,3,1.200.000,2.8,68,53,Good
245751,59,74,178,74,Right,2,475,3,34,76,Fair
256192,54,61,174,69,Right,2,200,2,54,45,Fair
230344,73,73,179,77,Left,2,2.500.000,15.5,61,70,Good
250945,59,72,176,68,Right,2,475,1.3,63,60,Fair
232379,66,66,173,62,Right,3,325,1.3,68,48,Good
247279,69,74,188,75,Right,2,1.900.000,4.6,67,84,Good
199829,72,72,185,81,Left,3,2.000.000,16.5,72,76,Excellent
227878,61,68,178,64,Right,2,575,1.9,63,57,Good
187837,64,64,177,75,Right,2,525,5.7,58,65,Good
223568,63,67,186,78,Right,2,550,2.4,48,75,Fair
208638,70,70,180,71,Right,2,1.300.000,11.5,65,70,Fair
183527,66,66,171,71,Right,3,550,2.7,65,62,Good
240046,75,76,178,72,Right,4,6.000.000,34,76,61,Good
253390,59,66,183,63,Right,2,400,1.3,58,60,Good
191849,65,65,185,76,Left,2,550,2.8,59,70,Good
232729,70,70,180,77,Right,3,1.400.000,9.9,67,73,Good
251207,66,69,188,77,Left,2,900,2.6,52,75,Fair
224307,62,70,183,73,Right,2,775,2,62,56,Fair
258925,63,76,188,78,Left,4,1.000.000,1.3,67,64,Good
183177,70,70,188,84,Right,3,600,7.1,68,76,Good
208268,78,82,186,80,Right,3,16.000.000,40,80,75,Excellent
223138,74,77,185,79,Right,2,4.500.000,16,65,81,Good
229535,64,77,176,72,Left,2,1.300.000,2.6,72,60,Good
200658,61,62,197,84,Right,1,220,1.8,21,62,Fair
235516,64,70,178,63,Left,2,775,1.3,64,38,Good
206626,70,71,184,80,Right,3,1.700.000,6,66,81,Good
233568,64,72,178,67,Right,3,1.200.000,1.7,66,55,Good
185109,68,68,186,80,Left,3,775,2.1,65,73,Good
243390,64,78,167,64,Left,3,1.300.000,12,69,54,Good
225146,66,71,178,71,Right,3,1.200.000,1.7,69,77,Good
258476,52,75,191,80,Right,2,220,1.3,45,71,Fair
240945,57,71,176,71,Right,2,350,4.9,59,60,Good
222379,63,72,184,78,Right,2,900,2.1,62,76,Good
233092,64,74,181,71,Left,2,1.100.000,2.3,66,65,Good
197837,77,77,188,84,Right,2,8.000.000,37,58,88,Fair
176571,76,76,176,72,Left,4,6.500.000,28,78,70,Excellent
257279,64,79,174,69,Right,3,1.300.000,2.6,70,48,Good
203424,62,64,180,80,Right,2,450,3.3,62,73,Good
228774,64,72,181,70,Left,3,1.200.000,1.3,65,61,Good
194718,68,68,183,80,Left,3,900,4.8,62,72,Good
144050,67,67,180,77,Right,3,325,1.5,68,72,Good
233138,73,73,177,72,Right,3,2.200.000,11,73,69,Excellent
231105,67,72,193,85,Right,1,1.100.000,4.6,28,75,Fair
193177,69,69,170,73,Left,2,1.100.000,4.1,62,74,Good
244005,63,70,177,68,Left,2,825,4.1,54,69,Fair
241207,60,65,183,75,Right,1,275,1.3,13,45,Fair
149662,56,56,188,81,Right,2,20,1.3,41,76,Fair
220714,75,81,197,80,Left,3,8.000.000,11,75,82,Excellent
199080,64,64,189,88,Right,3,325,1.3,64,70,Good
222729,68,71,189,76,Right,2,1.400.000,4.8,64,74,Good
257629,59,78,182,75,Right,2,500,1.3,43,52,Fair
201049,74,74,183,75,Right,2,3.100.000,14,58,68,Fair
254906,51,54,191,81,Right,1,50,1.3,11,61,Fair
247500,70,79,193,80,Right,2,3.000.000,8.6,65,71,Fair
173909,78,78,185,86,Right,4,8.000.000,19.5,84,82,Excellent
208141,79,80,187,82,Left,3,18.500.000,15.5,82,82,Excellent
243810,60,73,180,78,Right,1,475,1.3,12,45,Fair
247150,70,80,175,75,Right,2,3.100.000,4.6,69,63,Good
184431,80,80,163,61,Right,4,11.500.000,43,85,42,Excellent
237252,67,68,183,79,Right,2,1.000.000,2.3,60,72,Fair
223641,74,78,190,89,Right,2,4.900.000,11,57,85,Fair
245497,64,73,174,64,Right,3,1.200.000,1.7,71,57,Good
227602,70,71,184,74,Right,3,1.600.000,7.1,71,68,Good
233211,62,67,187,84,Right,1,425,3.9,12,64,Fair
188042,78,78,183,75,Right,4,10.500.000,19.5,82,73,Excellent
222400,79,84,176,74,Right,3,22.000.000,65,82,61,Good
209750,62,67,193,80,Right,1,425,1.5,34,72,Fair
241084,78,86,180,73,Right,4,28.000.000,12,78,66,Excellent
220597,61,62,185,75,Right,2,325,2.8,63,80,Good
255497,52,70,182,70,Right,2,190,1.3,46,55,Good
